,PO NUMBER,SSCC,QUANTITY ORDERED,QUANTITY ORD UOM,QUANTITY SHIPPED,QUANTITY SHIP UOM,DOT ITEM NUMBER,CUSTOMER ITEM NUMBER,MFG NUMBER,ITEM DESCRIPTION,GTIN,NET WEIGHT,NET WEIGHT UOM,CATCH WEIGHT FLAG,EXPIRATION DATE,LOT NUMBER,PARTNER NUMBER,DOT CUSTOMER NUMBER,DOT CUSTOMER SHIPTO,LOAD NUMBER,SHIP NOTICE DATE,SHIP NOTICE TIME,SHIPPED DATE,SHIPPED TIME,DELIVERY DATE,SHIP TO NAME,SHIP TO ADDRESS,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP CODE,ISR NAME,ISR PHONE,ORDER NUMBER,ORDER SEQUENCE NUMBER,PO DATE,PALLET LIC PLATE,UA UPC NUMBER,SHIPMENT SHIPPED QTY,SHIPMENT SHIPPED UOM,SHIPMENT NET WEIGHT,SHIPMENT NET WT UOM,SHIPMENT GROSS WEIGHT,SHIPMENT GROSS WT UOM,SHIPMENT TOTAL CUBE,SHIPMENT CUBE UOM,SHIPMENT NUM PALLETS,REFERENCE NUMBER,MODE OF TRANSPORT,ORDER SHIPPED QTY,ORDER NET WEIGHT,ORDER NET WT UOM,ORDER GROSS WEIGHT,ORDER GROSS WT UOM,ORDER TOTAL CUBE,ORDER TOTAL CUBE UOM,ORDER NUM PALLETS,PALLET TIERS,PALLET BLOCKS,PALLET HEIGHT,PALLET HEIGHT UOM,QUANTITY ON PALLET,PALLET NET WEIGHT,PALLET NET WEIGHT UOM,PALLET GROSS WEIGHT,PALLET GROSS WEIGHT UOM,PALLET VOLUME,PALLET VOLUME UOM,UP UPC NUMBER,UI UPC NUMBER,HEIGHT,HEIGHT UOM,LENGTH,LENGTH UOM,WIDTH,WIDTH UOM,PACK,SIZE,PACK UOM,GROSS WEIGHT,GROSS WEIGHT UOM,CODE DATE,TOTAL CUBE,CUBE UOM,EACH FLAG,OPERATOR ORDER NUMBER,OPERATOR SEQUENCE NUMBER,STORE NAME,STORE NUMBER,STORE DUNS NUMBER,STORE ADDRESS,STORE CITY,STORE STATE,STORE ZIP CODE,EXCHANGE ORDER NUMBER,EXCHANGE SEQUENCE NUMBER,REF QUALIFIER 1,REF NUMBER 1,REF DESCRIPTION 1,REF QUALIFIER 2,REF NUMBER 2,REF DESCRIPTION 2,REF QUALIFIER 3,REF NUMBER 3,REF DESCRIPTION 3,REF QUALIFIER 4,REF NUMBER 4,REF DESCRIPTION 4,REF QUALIFIER 5,REF NUMBER 5,REF DESCRIPTION 5,DETAIL REF NUMBER
553,659098,6844763747776079,10,CA,10,CA,654299,,10029000022116,KRD PEU PPRCD PP2109 6-18-1.75 OZ,10029000022116,118.1,LB,N,20220504,20220504,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,277,20210902,6844763747776079,2900002211,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,163,1589.36,LB,1782.6,LB,69.78,CF,,,10.93,IN,19.06,IN,7.93,IN,108,1.75,OZ,138.0,LB,0,9.58,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,659098,6844763747776079,5,CA,5,CA,354357,,3800031032,KEL KGS POPT-FRS BLU 2 CNT 12-6-3.3,38000310324,76.05,LB,N,20220717,CP07172B,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,300,20210902,6844763747776079,3800031032,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,163,1589.36,LB,1782.6,LB,69.78,CF,,,11.25,IN,13.31,IN,9.31,IN,72,3.3,OZ,87.45,LB,0,4.03,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,659098,6844763747790518,4,CA,4,CA,422799,,10071159078193,KRD SNK-CRNNT-OG 12-4 OZ,10071159078193,12.0,LB,N,20220612,20220612,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,90,20210902,6844763747790518,7115907819,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,5.62,IN,9.56,IN,8.75,IN,12,4.0,OZ,13.84,LB,0,1.08,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,659098,6844763747790518,5,CA,5,CA,483276,,10029000012575,KRD PLAN PEAN HRST BB 6 OZ 12-6 OZ,10029000012575,22.5,LB,N,20220714,20220714,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,94,20210902,6844763747790518,2900001257,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,5.18,IN,11.81,IN,8.81,IN,12,6.0,OZ,25.0,LB,0,1.56,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,659098,6844763747790518,5,CA,5,CA,483277,,10029000012582,KRD PLAN PNTS SLD BB 6 OZ 12-6 OZ,10029000012582,22.5,LB,N,20220722,20220722,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,96,20210902,6844763747790518,2900001258,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,5.12,IN,12.0,IN,9.25,IN,12,6.0,OZ,25.0,LB,0,1.64,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,659098,6844763747790518,5,CA,5,CA,554730,,2410057720,KEL CHZ CHZT SNM DBL CH 6-3.5 OZ,24100577200,6.55,LB,N,0,,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,136,20210902,6844763747790518,2410057720,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,7.5,IN,12.5,IN,6.5,IN,6,3.5,OZ,9.2,LB,0,1.76,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,659098,6844763747790518,50,CA,50,CA,543771,,355663,MW LSV LFSVGM COLSN 12-7 OZ,10022000238358,262.5,LB,N,0,,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,159,20210902,6844763747790518,2200023835,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,5.23,IN,13.3,IN,7.79,IN,12,7.0,OZ,290.0,LB,0,15.7,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,659098,6844763747790518,1,CA,1,CA,577887,,03424,MRD RTZ RTZ CKR CONV PK 12-3.4 OZ,10044000034242,2.55,LB,N,20211105,PO253231-001,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,196,20210902,6844763747790518,4400003424,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,6.18,IN,8.25,IN,7.81,IN,12,3.4,OZ,3.26,LB,0,0.23,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,659098,6844763747790518,10,CA,10,CA,601549,,317293,MW SKI SKTL MUPS PB. 12-7.2 OZ,10022000265866,54.0,LB,N,0,,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,213,20210902,6844763747790518,2200026586,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,4.05,IN,14.6,IN,8.31,IN,12,7.2,OZ,60.9,LB,0,2.84,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,659098,6844763747790518,5,CA,5,CA,714495,,18015,ALC SPU BTS SWB 12-5 OZ,10041364180158,18.75,LB,N,0,,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,228,20210902,6844763747790518,4136418015,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,4.4,IN,12.7,IN,7.8,IN,12,5.0,OZ,21.0,LB,0,1.25,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,659098,6844763747790518,5,CA,3,CA,638594,,04700,MRD ORE OEO 28.8OZ 6C TR 4-12-2.4 O,10044000047006,21.6,LB,N,20220414,041422,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,233,20210902,6844763747790518,4400004700,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,7.06,IN,12.31,IN,9.87,IN,48,2.4,OZ,25.83,LB,0,1.49,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,659098,6844763747790518,2,CA,2,CA,472571,,00021000016419,KRD EN-EZ MAC OG CUP 10-2.05 OZ,21000016419,2.56,LB,N,20211204,20211204,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,236,20210902,6844763747790518,2100001641,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,3.06,IN,20.75,IN,9.12,IN,10,2.05,OZ,3.72,LB,0,0.67,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,659098,6844763747790518,30,CA,30,CA,645114,,384810,MW LSV CNY GMS NEN' PBAG 12-7 OZ,10022000253283,157.5,LB,N,0,,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,241,20210902,6844763747790518,2200025328,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,5.23,IN,13.3,IN,7.79,IN,12,7.0,OZ,174.0,LB,0,9.42,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,659098,6844763747790518,6,CA,6,CA,654292,,05088,MRD NUU NTBTR COKS KS 2-10-3.5 OZ,10044000050884,26.22,LB,N,20220107,010722,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,259,20210902,6844763747790518,4400005088,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,6.87,IN,10.7,IN,8.86,IN,20,3.5,OZ,31.98,LB,0,2.26,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,659098,6844763747790518,3,CA,3,CA,654285,,05061,MRD ORE OEO COKS KS 2-10-4 OZ,10044000050617,15.0,LB,N,20220126,12622,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,273,20210902,6844763747790518,4400005061,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,6.87,IN,10.7,IN,8.75,IN,20,4.0,OZ,18.9,LB,0,1.11,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,659098,6844763747790518,8,CA,8,CA,654301,,10029000022154,KRD HEPT PPRCD PP2109 6-18-1.75 OZ,10029000022154,94.48,LB,N,20220526,20220526,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,275,20210902,6844763747790518,2900002215,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,10.93,IN,19.06,IN,7.93,IN,108,1.75,OZ,112.64,LB,0,7.66,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,659098,6844763747790518,3,CA,3,CA,654300,,10029000022130,KRD HTTB PPRCD PP2109 6-18-1.75 OZ,10029000022130,35.43,LB,N,20220516,20220516,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,276,20210902,6844763747790518,2900002213,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,200,1044.49,LB,1202.63,LB,68.48,CF,,,10.18,IN,18.62,IN,7.0,IN,108,1.75,OZ,41.4,LB,0,2.3,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,659098,6844763747790884,50,CA,50,CA,385329,,267220,MW LSV CYLS WITG BG 12-6.25 OZ,10019000085044,249.5,LB,N,20220823,134ARTNN02,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,81,20210902,6844763747790884,1900008504,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,207,846.96,LB,993.39,LB,69.53,CF,,,5.63,IN,15.82,IN,7.95,IN,12,6.25,OZ,270.5,LB,0,20.5,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,659098,6844763747790884,13,CA,5,CA,453032,,00679,MRD CPH SNK-CHOY MIN BB 12-3 OZ,10044000006799,11.25,LB,N,20220321,032122,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,88,20210902,6844763747790884,4400000679,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,207,846.96,LB,993.39,LB,69.53,CF,,,6.25,IN,12.0,IN,7.5,IN,12,3.0,OZ,13.75,LB,0,1.63,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,659098,6844763747790884,12,CA,12,CA,422805,,10071159078247,KRD SNK-CRNNT-BBQ 12-4 OZ,10071159078247,36.0,LB,N,20220525,20220525,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,91,20210902,6844763747790884,7115907824,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,207,846.96,LB,993.39,LB,69.53,CF,,,5.62,IN,9.56,IN,8.75,IN,12,4.0,OZ,41.52,LB,0,3.26,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,659098,6844763747790884,15,CA,12,CA,500753,,790109622,KTF KET PCHIP S&V CDY 6-2 OZ,10084114114522,9.0,LB,N,20220212,2022043223,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,162,20210902,6844763747790884,8411411452,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,207,846.96,LB,993.39,LB,69.53,CF,,,7.5,IN,13.81,IN,6.0,IN,6,2.0,OZ,21.96,LB,0,4.32,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,659098,6844763747790884,10,CA,10,CA,500752,,790109516,KTF KET PCHIP SSAL CAD 6-2 OZ,10084114114508,7.5,LB,N,20220205,2022036216,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,166,20210902,6844763747790884,8411411450,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,207,846.96,LB,993.39,LB,69.53,CF,,,7.5,IN,13.81,IN,6.0,IN,6,2.0,OZ,18.3,LB,0,3.6,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,659098,6844763747790884,3,CA,3,CA,654287,,05076,MRD ORE OEO COKS DBLST 2-10-4.1 OZ,10044000050761,15.36,LB,N,20220107,010722,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,282,20210902,6844763747790884,4400005076,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,207,846.96,LB,993.39,LB,69.53,CF,,,6.96,IN,10.98,IN,8.97,IN,20,4.1,OZ,19.26,LB,0,1.19,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,659098,6844763747790884,10,CA,10,CA,648219,,3800016931,KEL PRG PRGL CRSPS JAL 12-2.5 OZ,38000169311,18.7,LB,N,0,,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,392,20210902,6844763747790884,3800016931,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,207,846.96,LB,993.39,LB,69.53,CF,,,4.94,IN,12.88,IN,9.56,IN,12,2.5,OZ,28.6,LB,0,3.52,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,659098,6844763747790884,5,CA,5,CA,689113,,3800019782,KEL PRG WVCR APWS CDR 8-4.8 OZ,38000197826,12.05,LB,N,0,,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,403,20210902,6844763747790884,3800019782,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,207,846.96,LB,993.39,LB,69.53,CF,,,9.5,IN,9.62,IN,8.75,IN,8,4.8,OZ,18.3,LB,0,2.31,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,659098,6844763747792635,10,CA,10,CA,407120,,260319,MW LSV CYLS FIVE FL PBAG 12-6.25 OZ,10019000085013,46.8,LB,N,20221107,125AA5SR01,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,79,20210902,6844763747792635,1900008501,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,48,205.8,LB,235.28,LB,15.07,CF,,,5.5,IN,15.61,IN,7.84,IN,12,6.25,OZ,55.0,LB,0,3.9,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,659098,6844763747792635,18,CA,18,CA,422770,,10071159073112,KRD SNK-CRNNT-RNCH 12-4 OZ,10071159073112,54.0,LB,N,20220601,20220601,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,107,20210902,6844763747792635,7115907311,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,48,205.8,LB,235.28,LB,15.07,CF,,,5.62,IN,9.56,IN,8.75,IN,12,4.0,OZ,62.28,LB,0,4.89,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,659098,6844763747792635,20,CA,20,CA,402254,,314122,MW LSV CYLS GMS FIVE FL 12-7 OZ,10019000083422,105.0,LB,N,20220701,126DB5SR12,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,109,20210902,6844763747792635,1900008342,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,48,205.8,LB,235.28,LB,15.07,CF,,,5.5,IN,13.4,IN,7.7,IN,12,7.0,OZ,118.0,LB,0,6.28,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,659098,6844763747814474,30,CA,29,CA,500771,,790109502,KTF KET PCHIP JAL CAD 6-2 OZ,10084114116366,21.75,LB,N,20220219,2022050229,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,164,20210902,6844763747814474,8411411636,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,40,30.0,LB,73.2,LB,14.4,CF,,,7.5,IN,13.81,IN,6.0,IN,6,2.0,OZ,53.07,LB,0,10.44,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,659098,6844763747814474,11,CA,11,CA,500772,,790109434,KTF KET PCHIP BKYB CAD 6-2 OZ,10084114116397,8.25,LB,N,20220219,2022050228,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,165,20210902,6844763747814474,8411411639,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,40,30.0,LB,73.2,LB,14.4,CF,,,7.5,IN,13.81,IN,6.0,IN,6,2.0,OZ,20.13,LB,0,3.96,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,659098,6844763747815242,15,CA,3,CA,500753,,790109622,KTF KET PCHIP S&V CDY 6-2 OZ,10084114114522,2.25,LB,N,20220212,2022043223,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,162,20210902,6844763747815242,8411411452,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,3,2.25,LB,5.49,LB,1.08,CF,,,7.5,IN,13.81,IN,6.0,IN,6,2.0,OZ,5.49,LB,0,1.08,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,659098,6844763747882404,2,CA,2,CA,422331,,10029000072197,KRD T/M-PLAN SPCYNUT CAJS 12-6 OZ,10029000072197,9.0,LB,N,20220306,20220306,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,97,20210902,6844763747882404,2900007219,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,37,110.86,LB,157.75,LB,17.75,CF,,,4.5,IN,15.81,IN,7.81,IN,12,6.0,OZ,9.84,LB,0,0.64,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,659098,6844763747882404,1,CA,1,CA,422926,,255751,MW ATD ALTDS-PMNT SNGL 12-12-1.76 O,10022000631401,15.84,LB,N,20230123,130BQTNN01,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,153,20210902,6844763747882404,2200063140,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,37,110.86,LB,157.75,LB,17.75,CF,,,7.87,IN,15.74,IN,11.37,IN,144,1.76,OZ,28.35,LB,0,0.81,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,659098,6844763747882404,3,CA,3,CA,451995,,10029000010069,KRD SNK PLAN T/M SWT NUT 12-6 OZ,10029000010069,13.5,LB,N,20220410,20220410,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,158,20210902,6844763747882404,2900001006,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,37,110.86,LB,157.75,LB,17.75,CF,,,4.5,IN,15.81,IN,7.81,IN,12,6.0,OZ,14.76,LB,0,0.96,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,659098,6844763747882404,1,CA,1,CA,624473,,04457,MRD NBS CKY NTBTR BTS GOPK 12-3.5 O,44000044572,2.62,LB,N,20220507,07MAY2022,104698,147582,3,1797935,20210909,822,20210909,822,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,220,20210902,6844763747882404,4400004457,0,,0.0,,0.0,,0.0,,31,,DELIVERED,1002,5397.46,LB,6602.36,LB,427.84,CF,27,0,0,0.0,,37,110.86,LB,157.75,LB,17.75,CF,,,4.25,IN,14.96,IN,10.94,IN,12,3.5,OZ,3.4,LB,0,0.4,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
